id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
65748,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,953,0,3,0,3,1,2,1,3,3,0,3,4,3,3,0,0
41680,satisfied,Male,Loyal Customer,23,Personal Travel,Eco,2858,0,3,0,3,5,0,5,5,3,3,4,4,3,5,0,14
103295,satisfied,Male,Loyal Customer,34,Personal Travel,Eco,2139,0,3,0,3,1,0,1,1,1,3,3,1,4,1,0,0
68108,satisfied,Male,Loyal Customer,19,Personal Travel,Eco,2493,0,3,0,3,4,0,4,4,4,1,2,1,3,4,3,3
58253,satisfied,Male,Loyal Customer,67,Personal Travel,Eco,2041,0,3,0,3,5,0,5,5,3,1,5,4,1,5,0,0
68132,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,858,0,3,0,3,4,2,3,1,1,0,1,3,1,2,0,0
80326,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2383,0,3,0,3,5,0,5,5,3,2,3,3,3,5,0,0
71257,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,748,0,3,0,3,3,4,5,2,2,0,2,2,2,2,0,0
69263,satisfied,Male,Loyal Customer,22,Personal Travel,Eco,1421,0,3,0,3,2,3,2,2,5,4,5,2,4,2,0,9
27578,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2037,0,3,0,3,3,0,3,3,3,4,3,2,3,3,0,1
7824,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,679,0,3,0,3,4,1,3,4,4,0,4,3,4,3,0,0
71169,satisfied,Female,Loyal Customer,26,Personal Travel,Eco Plus,2237,0,3,0,3,4,0,1,4,2,4,3,2,4,4,2,0
65389,satisfied,Male,Loyal Customer,7,Personal Travel,Eco,1871,0,3,0,3,5,0,5,5,1,5,3,1,4,5,0,0
3105,satisfied,Male,Loyal Customer,12,Personal Travel,Eco,1856,0,3,0,3,1,0,1,1,1,1,3,1,4,1,0,0
122270,satisfied,Male,Loyal Customer,17,Personal Travel,Eco,1865,0,3,0,3,2,0,4,2,5,3,1,5,2,2,0,0
50918,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,437,0,3,0,3,3,3,3,4,4,0,4,3,4,3,0,0
14325,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1343,0,3,0,3,4,0,4,4,2,3,3,4,4,4,0,0
51061,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,374,0,3,0,3,3,3,3,2,2,0,2,1,2,2,0,0
100742,satisfied,Male,Loyal Customer,55,Personal Travel,Eco,1422,0,3,0,3,1,0,1,1,2,4,3,3,3,1,97,96
117128,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1612,0,3,0,3,5,0,5,5,4,2,3,2,4,5,0,0
1055,satisfied,Male,Loyal Customer,59,Personal Travel,Eco,1618,0,3,0,3,3,0,3,3,3,5,2,4,2,3,0,0
94111,satisfied,Female,Loyal Customer,21,Personal Travel,Business,1471,0,3,0,3,3,0,3,3,1,2,4,2,4,3,6,2
7010,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1950,0,3,0,3,0,3,3,4,3,4,4,3,2,3,151,214
105180,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,976,0,3,0,3,5,0,5,5,2,2,2,1,2,5,0,0
36334,satisfied,Male,Loyal Customer,69,Personal Travel,Eco,1758,0,3,0,3,5,0,3,5,3,2,3,4,4,5,0,0
94987,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1461,0,3,0,3,2,0,2,2,4,5,3,1,4,2,13,7
33159,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1948,0,3,0,3,5,0,5,5,1,3,4,3,2,5,0,0
34495,satisfied,Male,Loyal Customer,54,Personal Travel,Eco,3358,0,3,0,4,2,0,2,2,3,3,3,2,3,2,0,0
129058,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1870,0,3,0,4,1,3,3,4,4,0,3,2,4,3,0,0
108364,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1858,0,3,0,4,5,4,1,5,5,0,5,5,5,3,64,50
109319,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2887,0,3,0,4,3,0,3,3,1,5,3,2,4,3,31,24
41220,satisfied,Male,Loyal Customer,34,Personal Travel,Eco Plus,2623,0,3,0,4,1,0,2,1,2,5,3,1,3,1,0,2
35420,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,979,0,3,0,4,1,3,2,3,3,0,3,2,3,2,0,0
82903,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,622,0,3,0,4,3,1,4,1,1,0,1,3,1,3,0,0
91082,satisfied,Male,Loyal Customer,50,Personal Travel,Eco,1637,0,3,0,4,4,0,4,4,4,1,3,3,4,4,0,5
25998,satisfied,Male,Loyal Customer,12,Personal Travel,Eco,2465,0,3,0,4,3,3,3,3,2,1,3,4,4,3,0,0
4686,satisfied,Male,Loyal Customer,58,Personal Travel,Eco,1339,0,3,0,4,1,0,1,1,2,1,3,4,3,1,0,0
80856,satisfied,Male,Loyal Customer,64,Personal Travel,Eco,1459,0,3,0,4,4,0,4,4,4,3,2,4,4,4,0,0
129440,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,435,0,3,0,4,3,3,3,3,3,0,3,4,3,2,0,0
47915,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2073,0,3,0,4,0,2,2,4,2,1,2,2,4,2,140,137
42354,satisfied,Male,Loyal Customer,64,Personal Travel,Eco,2225,0,3,0,4,5,0,5,5,1,3,2,4,2,5,0,0
51033,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2015,0,3,0,4,1,0,1,1,3,4,3,4,4,1,0,1
40480,satisfied,Male,Loyal Customer,28,Personal Travel,Eco,1364,0,3,0,4,2,0,4,2,1,1,3,4,3,2,0,
123691,satisfied,Male,Loyal Customer,22,Personal Travel,Eco,1922,0,3,0,4,4,0,4,4,1,2,5,5,1,4,0,0
216,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1118,0,3,0,4,3,0,3,3,4,3,4,3,4,3,0,2
50572,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1157,0,3,0,4,5,0,5,5,4,2,1,2,5,5,0,0
120537,satisfied,Female,Loyal Customer,10,Personal Travel,Business,3490,0,3,0,5,3,0,3,3,3,3,1,4,1,3,1,0
3849,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1750,0,3,0,5,3,0,3,3,5,3,1,1,5,3,0,0
105203,satisfied,Female,Loyal Customer,13,Personal Travel,Eco Plus,1372,0,3,0,5,2,0,2,2,2,5,3,4,2,2,1,3
9695,satisfied,Male,Loyal Customer,66,Personal Travel,Eco,1661,0,3,0,5,5,0,5,5,2,4,4,2,4,5,0,3
121592,satisfied,Male,Loyal Customer,25,Personal Travel,Eco,2268,0,3,1,2,3,1,2,3,3,1,2,5,1,3,0,0
35070,satisfied,Female,Loyal Customer,56,Personal Travel,Business,984,0,3,1,3,1,1,1,1,1,1,5,5,1,2,0,0
56092,satisfied,Female,Loyal Customer,17,Personal Travel,Eco Plus,3648,0,4,0,1,0,4,4,3,5,3,5,4,4,4,0,1
121175,satisfied,Male,Loyal Customer,39,Personal Travel,Eco,3582,0,4,0,1,2,0,2,2,4,2,4,3,5,2,32,18
127946,satisfied,Male,Loyal Customer,69,Personal Travel,Eco Plus,3783,0,4,0,1,1,0,1,1,5,2,3,4,4,1,6,0
127677,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,2201,0,4,0,1,3,5,4,1,1,0,1,5,1,3,0,0
124067,satisfied,Female,Loyal Customer,30,Personal Travel,Eco,3568,0,4,0,1,4,0,4,4,3,5,5,4,4,4,5,0
89189,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,2177,0,4,0,1,2,5,5,1,1,0,1,5,1,4,0,0
66430,satisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,3108,0,4,0,1,2,0,2,2,1,4,5,3,4,2,12,0
108633,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1566,0,4,0,1,3,4,4,1,1,0,1,4,1,3,3,3
54201,satisfied,Male,Loyal Customer,18,Personal Travel,Eco,2770,0,4,0,1,3,0,3,3,3,2,5,3,4,3,0,0
118063,satisfied,Male,Loyal Customer,24,Personal Travel,Eco,2762,0,4,0,1,4,0,4,4,4,4,3,5,5,4,8,0
104755,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2267,0,4,0,1,5,0,5,5,4,3,4,4,4,5,23,0
70631,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1222,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0
74672,satisfied,Male,Loyal Customer,41,Personal Travel,Eco,2395,0,4,0,1,2,0,2,2,4,2,3,5,4,2,24,27
108930,satisfied,Female,Loyal Customer,60,Personal Travel,Eco,1104,0,4,0,1,3,4,4,2,2,0,2,5,2,3,0,1
64450,satisfied,Male,Loyal Customer,15,Personal Travel,Eco,2076,0,4,0,1,1,0,1,1,5,5,4,5,5,1,0,16
27540,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1002,0,4,0,1,2,5,5,2,2,0,2,5,2,3,0,1
58217,satisfied,Male,Loyal Customer,50,Personal Travel,Eco,2873,0,4,0,1,3,0,3,3,3,2,5,1,5,3,0,0
33733,satisfied,Male,Loyal Customer,19,Personal Travel,Eco,2248,0,4,0,1,2,0,2,2,5,5,4,5,5,2,6,0
35466,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1903,0,4,0,1,3,0,3,3,5,2,5,5,4,3,0,0
81394,satisfied,Male,Loyal Customer,65,Personal Travel,Eco,2253,0,4,0,1,3,0,3,3,3,2,5,4,5,3,5,0
24568,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2193,0,4,0,1,2,0,2,2,5,3,5,3,5,2,0,0
103575,satisfied,Male,Loyal Customer,50,Personal Travel,Eco,2415,0,4,0,1,1,0,1,1,4,4,4,4,5,1,0,0
29661,satisfied,Male,Loyal Customer,52,Personal Travel,Eco,2213,0,4,0,1,5,0,5,5,3,2,5,3,4,5,6,3
70742,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1818,0,4,0,1,1,0,1,1,4,4,5,5,5,1,0,0
27555,satisfied,Male,Loyal Customer,56,Personal Travel,Eco,1766,0,4,0,1,4,4,4,4,5,3,4,4,4,4,0,0
67363,satisfied,Male,Loyal Customer,46,Personal Travel,Business,678,0,4,0,1,5,4,5,3,3,0,3,4,3,4,1,0
6293,satisfied,Male,Loyal Customer,44,Personal Travel,Eco,1456,0,4,0,1,5,0,5,5,4,3,5,4,5,5,0,0
91059,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,2291,0,4,0,1,3,0,2,3,4,4,4,5,5,3,2,0
103089,satisfied,Male,Loyal Customer,17,Personal Travel,Eco,1827,0,4,0,1,4,0,4,4,4,2,3,5,4,4,0,0
70142,satisfied,Male,Loyal Customer,27,Personal Travel,Eco,1849,0,4,0,1,5,0,5,5,3,5,4,3,5,5,0,4
20860,satisfied,Female,Loyal Customer,55,Personal Travel,Eco,478,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0
43247,satisfied,Male,Loyal Customer,49,Personal Travel,Business,483,0,4,0,1,2,5,5,3,3,0,3,5,3,3,0,0
3704,satisfied,Male,Loyal Customer,51,Personal Travel,Eco,1314,0,4,0,1,2,0,2,2,4,4,4,5,5,2,37,121
4787,satisfied,Male,Loyal Customer,15,Personal Travel,Eco,1934,0,4,0,1,5,0,5,5,3,3,4,5,4,5,0,0
5265,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,379,0,4,0,1,5,5,5,5,5,0,4,5,5,4,0,0
54431,satisfied,Male,Loyal Customer,37,Personal Travel,Eco,1303,0,4,0,1,5,0,5,5,4,2,4,3,2,5,0,0
117321,satisfied,Female,Loyal Customer,36,Personal Travel,Eco Plus,1254,0,4,0,1,1,0,1,1,3,4,4,3,5,1,4,0
22841,satisfied,Male,Loyal Customer,61,Personal Travel,Eco,2145,0,4,0,1,5,0,4,5,4,3,3,5,5,5,7,0
23192,satisfied,Male,Loyal Customer,44,Personal Travel,Eco,1167,0,4,0,1,1,0,5,1,5,3,5,3,5,1,0,0
122870,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1721,0,4,0,1,5,0,5,5,3,2,4,4,4,5,0,0
98470,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,239,0,4,0,1,4,3,5,1,1,0,1,1,1,5,0,0
95377,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1235,0,4,0,1,1,0,1,1,4,4,5,5,4,1,0,0
69177,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,97,0,4,0,1,2,5,5,1,1,0,1,3,1,4,0,0
1291,satisfied,Male,Loyal Customer,35,Personal Travel,Eco,1746,0,4,0,1,4,0,4,4,5,4,5,3,5,4,0,0
32997,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1176,0,4,0,1,1,0,1,1,4,3,4,3,4,1,1,2
32987,satisfied,Female,Loyal Customer,48,Personal Travel,Eco,95,0,4,0,1,5,5,4,4,4,0,5,3,4,4,0,1
125046,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,2338,0,4,0,2,4,3,5,5,5,0,5,3,5,5,0,0
75293,satisfied,Female,Loyal Customer,65,Personal Travel,Eco Plus,1853,0,4,0,2,3,4,1,2,2,0,2,5,2,2,0,0
61852,satisfied,Male,Loyal Customer,27,Personal Travel,Eco Plus,2510,0,4,0,2,5,0,5,5,1,2,3,3,5,5,14,8
79264,satisfied,Male,Loyal Customer,61,Personal Travel,Eco,2394,0,4,0,2,4,0,4,4,3,3,4,4,4,4,0,0
106253,satisfied,Male,Loyal Customer,41,Personal Travel,Business,1543,0,4,0,2,3,4,5,5,5,4,1,5,5,3,0,2
48311,satisfied,Male,Loyal Customer,23,Personal Travel,Eco,2675,0,4,0,2,2,0,2,2,4,5,5,3,5,2,6,0
93985,satisfied,Male,Loyal Customer,31,Personal Travel,Eco,2844,0,4,0,2,5,4,5,5,4,5,4,4,5,5,0,0
26305,satisfied,Male,Loyal Customer,41,Personal Travel,Eco Plus,2642,0,4,0,2,5,0,5,5,2,1,4,5,3,5,14,3
109914,satisfied,Male,Loyal Customer,13,Personal Travel,Eco,2510,0,4,0,2,5,0,5,5,3,4,4,3,4,5,0,0
64364,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2418,0,4,0,2,4,0,4,4,4,2,5,5,5,4,4,7
81546,satisfied,Male,Loyal Customer,8,Personal Travel,Eco,3001,0,4,0,2,4,0,3,4,3,2,4,5,5,4,0,0
67322,satisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,2492,0,4,0,2,4,0,5,4,5,3,3,4,5,4,2,0
37640,satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2681,0,4,0,2,5,0,5,5,2,1,3,3,2,5,0,0
63550,satisfied,Male,Loyal Customer,33,Personal Travel,Eco,2098,0,4,0,2,2,0,2,2,3,2,5,4,5,2,0,0
4467,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1933,0,4,0,2,3,0,1,3,3,2,5,3,5,3,80,75
66714,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1981,0,4,0,2,4,0,1,4,4,2,4,3,5,4,12,0
96678,satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,1672,0,4,0,2,1,0,1,1,3,5,4,5,5,1,17,17
8517,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2518,0,4,0,2,1,0,1,1,4,5,4,5,4,1,0,4
16015,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,884,0,4,0,2,5,4,5,5,5,0,1,3,5,5,0,0
52888,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,2051,0,4,0,2,5,0,5,5,3,5,4,4,5,5,0,0
98724,satisfied,Male,Loyal Customer,61,Personal Travel,Eco Plus,1807,0,4,0,2,1,0,1,1,5,2,5,4,4,1,0,0
19242,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2214,0,4,0,2,4,0,4,4,3,3,5,5,4,4,0,1
71260,satisfied,Male,Loyal Customer,24,Personal Travel,Eco,1540,0,4,0,2,2,0,2,2,4,5,5,5,2,2,0,0
20969,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,715,0,4,0,2,5,5,4,2,2,4,2,3,2,3,24,37
78696,satisfied,Male,Loyal Customer,52,Personal Travel,Eco Plus,2173,0,4,0,2,1,0,1,1,5,4,5,5,4,1,2,0
33736,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,709,0,4,0,2,5,5,4,2,2,0,3,3,2,3,0,0
29049,satisfied,Male,Loyal Customer,51,Personal Travel,Eco,2321,0,4,0,2,4,4,4,4,4,2,5,5,5,4,0,0
42707,satisfied,Male,Loyal Customer,13,Personal Travel,Eco,2153,0,4,0,2,1,0,1,1,5,3,5,4,4,1,0,0
106900,satisfied,Male,Loyal Customer,56,Personal Travel,Eco,2230,0,4,0,2,2,0,1,2,5,3,4,3,5,2,1,0
41415,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,579,0,4,0,2,5,4,5,2,2,0,2,4,2,5,0,0
6172,satisfied,Male,Loyal Customer,33,Personal Travel,Eco,1237,0,4,0,2,3,0,3,3,2,2,1,5,5,3,3,10
17112,satisfied,Male,Loyal Customer,25,Personal Travel,Eco,1518,0,4,0,2,2,0,2,2,5,3,4,5,5,2,0,0
4161,satisfied,Male,Loyal Customer,28,Personal Travel,Eco,1170,0,4,0,2,2,0,3,2,3,2,4,3,4,2,0,0
116032,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,440,0,4,0,2,3,2,5,4,4,0,4,3,4,4,0,0
62323,satisfied,Male,Loyal Customer,46,Personal Travel,Eco,1972,0,4,0,2,4,0,4,4,3,3,1,4,2,4,0,0
91119,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,429,0,4,0,2,5,4,4,4,4,0,4,5,4,3,1,0
40613,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,431,0,4,0,2,3,5,5,2,2,0,3,3,2,3,18,14
15480,satisfied,Male,Loyal Customer,29,Personal Travel,Eco,1691,0,4,0,2,4,0,4,4,4,2,5,4,5,4,0,0
129793,satisfied,Male,Loyal Customer,40,Personal Travel,Eco,1982,0,4,0,2,2,0,2,2,3,2,5,5,4,2,0,0
114563,satisfied,Male,Loyal Customer,28,Personal Travel,Business,1522,0,4,0,2,5,0,5,5,3,4,4,4,4,5,0,0
116529,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,339,0,4,0,2,2,5,5,2,2,0,2,5,2,5,0,0
97264,satisfied,Male,Loyal Customer,34,Personal Travel,Eco,1348,0,4,0,2,2,0,2,2,5,3,4,5,5,2,3,3
116729,satisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,1446,0,4,0,2,4,0,4,4,4,5,5,5,4,4,7,3
65079,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1561,0,4,0,2,1,0,1,1,5,2,5,3,4,1,0,0
12455,satisfied,Male,Loyal Customer,64,Personal Travel,Eco,1590,0,4,0,2,3,0,3,3,1,4,5,3,1,3,0,0
45341,satisfied,Male,Loyal Customer,34,Personal Travel,Eco,2074,0,4,0,2,4,0,4,4,1,3,5,3,3,4,0,0
43902,satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1766,0,4,0,2,3,0,3,3,3,2,4,3,5,3,0,0
24250,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,91,0,4,0,2,2,4,4,5,5,0,5,3,5,3,0,0
57041,satisfied,Male,Loyal Customer,32,Personal Travel,Eco Plus,3442,0,4,0,3,0,5,5,1,4,3,5,5,4,5,0,0
56982,satisfied,Male,Loyal Customer,67,Personal Travel,Eco,3254,0,4,0,3,4,1,1,2,1,4,4,1,2,1,32,0
72098,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,3775,0,4,0,3,2,0,2,2,3,3,4,1,4,2,19,0
36397,satisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,3384,0,4,0,3,1,0,1,1,3,5,4,5,4,1,0,0
62799,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,3358,0,4,0,3,4,0,3,4,2,3,3,2,3,4,0,5
83280,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,2020,0,4,0,3,5,3,3,4,4,0,4,1,4,2,8,0
108860,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,3489,0,4,0,3,3,0,4,3,2,1,4,2,3,3,7,0
62641,satisfied,Male,Loyal Customer,37,Personal Travel,Eco,2975,0,4,0,3,3,0,2,3,4,4,5,2,3,3,8,0
55499,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,3155,0,4,0,3,1,0,4,1,5,5,3,4,4,1,0,0
68355,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1629,0,4,0,3,4,4,5,5,5,0,5,4,5,4,0,3
120119,satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1586,0,4,0,3,2,3,4,3,3,0,2,1,3,4,0,0
108637,satisfied,Male,Loyal Customer,23,Personal Travel,Eco,3148,0,4,0,3,4,0,4,4,3,3,4,5,4,4,0,0
29642,satisfied,Male,Loyal Customer,43,Personal Travel,Eco,2785,0,4,0,3,3,0,3,3,3,3,1,3,5,3,0,0
74659,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,1464,0,4,0,3,3,5,4,1,1,0,1,4,1,5,11,0
71947,satisfied,Male,Loyal Customer,47,Personal Travel,Business,1469,0,4,0,3,5,5,4,1,1,0,1,4,1,3,0,0
8465,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,3160,0,4,0,3,4,0,4,4,5,5,3,4,5,4,17,1
97187,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,1221,0,4,0,3,3,4,5,2,2,0,2,4,2,4,0,0
91667,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,1204,0,4,0,3,5,3,3,2,2,0,2,5,2,5,0,0
81627,satisfied,Male,Loyal Customer,50,Personal Travel,Eco,2516,0,4,0,3,3,0,3,3,2,4,2,1,3,3,0,0
67218,satisfied,Male,Loyal Customer,44,Personal Travel,Eco,2831,0,4,0,3,3,0,3,3,4,3,4,5,5,3,1,0
108160,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,1125,0,4,0,3,2,4,4,1,1,0,1,1,1,4,0,3
83117,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2083,0,4,0,3,1,0,1,1,2,1,4,5,1,1,0,0
35424,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1060,0,4,0,3,4,4,4,4,4,0,4,5,4,3,0,0
79347,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1934,0,4,0,3,4,0,4,4,4,3,1,2,5,4,4,0
58802,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,1022,0,4,0,3,5,4,5,5,5,0,5,4,5,3,0,6
66734,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,1002,0,4,0,3,5,5,4,1,1,0,1,3,1,3,0,0
25969,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2461,0,4,0,3,2,0,2,2,4,1,3,5,3,2,0,0
98656,satisfied,Male,Loyal Customer,16,Personal Travel,Eco,2604,0,4,0,3,4,0,4,4,4,2,5,5,4,4,4,14
87003,satisfied,Female,Loyal Customer,66,Personal Travel,Eco,914,0,4,0,3,5,5,4,5,5,0,5,5,5,4,5,0
54793,satisfied,Male,Loyal Customer,39,Personal Travel,Business,884,0,4,0,3,4,3,4,5,5,0,5,1,5,2,6,0
54895,satisfied,Male,Loyal Customer,66,Personal Travel,Eco,2332,0,4,0,3,2,0,2,2,4,5,5,4,5,2,3,0
121038,satisfied,Male,Loyal Customer,68,Personal Travel,Eco,2289,0,4,0,3,5,0,5,5,4,2,4,3,5,5,0,0
25335,satisfied,Male,Loyal Customer,34,Personal Travel,Eco,2122,0,4,0,3,4,0,4,4,4,3,4,5,4,4,0,1
86753,satisfied,Male,Loyal Customer,37,Personal Travel,Eco,2241,0,4,0,3,4,0,4,4,1,2,3,3,4,4,0,0
66737,satisfied,Male,Loyal Customer,43,Personal Travel,Eco,1773,0,4,0,3,2,0,4,2,4,5,3,3,4,2,0,0
100524,satisfied,Male,Loyal Customer,38,Personal Travel,Eco,2315,0,4,0,3,2,0,2,2,3,4,4,4,4,2,0,0
42349,satisfied,Male,Loyal Customer,24,Personal Travel,Eco,1880,0,4,0,3,5,0,5,5,4,5,5,5,2,5,0,2
45525,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2190,0,4,0,3,1,4,1,1,3,2,5,3,5,1,0,1
122136,satisfied,Male,Loyal Customer,21,Personal Travel,Business,1632,0,4,0,3,3,0,4,3,1,2,3,3,4,3,0,5
52099,satisfied,Male,Loyal Customer,52,Personal Travel,Eco,2176,0,4,0,3,4,0,4,4,3,2,4,3,4,4,64,53
4391,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,624,0,4,0,3,4,4,4,1,1,0,3,4,1,5,0,0
25930,satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1807,0,4,0,3,2,0,2,2,4,2,3,3,4,2,7,59
47560,satisfied,Female,Loyal Customer,47,Personal Travel,Eco Plus,622,0,4,0,3,5,4,5,2,2,4,3,4,2,3,0,0
110926,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1967,0,4,0,3,4,0,4,4,4,4,5,4,4,4,0,0
19056,satisfied,Male,Loyal Customer,9,Personal Travel,Business,1630,0,4,0,3,1,0,1,1,1,5,3,4,4,1,0,0
24739,satisfied,Female,Loyal Customer,26,Personal Travel,Business,1461,0,4,0,3,5,0,5,5,5,3,5,5,5,5,10,0
93910,satisfied,Female,Loyal Customer,34,Personal Travel,Business,523,0,4,0,3,4,4,5,2,2,0,2,5,2,4,89,76
55868,satisfied,Female,Loyal Customer,12,Personal Travel,Business,1813,0,4,0,3,1,0,1,1,2,5,4,3,3,1,14,44
98840,satisfied,Male,Loyal Customer,35,Personal Travel,Eco,2238,0,4,0,3,2,0,2,2,5,4,4,4,5,2,2,3
84245,satisfied,Female,Loyal Customer,41,Personal Travel,Eco Plus,466,0,4,0,3,4,5,5,4,4,0,4,4,4,4,0,0
84235,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,1764,0,4,0,3,4,0,4,4,2,4,4,2,4,4,0,0
13176,satisfied,Female,Loyal Customer,20,Personal Travel,Business,1493,0,4,0,3,2,0,2,2,3,1,3,5,5,2,2,18
102461,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1474,0,4,0,3,3,0,3,3,4,2,5,3,5,3,0,0
102508,satisfied,Male,Loyal Customer,54,Personal Travel,Eco,1215,0,4,0,3,5,0,4,5,3,3,5,5,1,5,10,0
91257,satisfied,Male,Loyal Customer,54,Personal Travel,Eco,1844,0,4,0,3,2,0,2,2,3,5,4,4,4,2,0,0
17749,satisfied,Female,Loyal Customer,31,Personal Travel,Eco,1597,0,4,0,3,1,0,1,1,4,3,5,3,5,1,1,0
124733,satisfied,Male,Loyal Customer,24,Personal Travel,Eco,1789,0,4,0,3,1,0,1,1,4,3,5,3,4,1,0,0
124738,satisfied,Female,Loyal Customer,23,Personal Travel,Eco Plus,1927,0,4,0,3,3,0,3,3,4,5,5,5,4,3,0,0
107085,satisfied,Male,Loyal Customer,50,Personal Travel,Eco Plus,1104,0,4,0,3,1,0,1,1,4,4,4,3,4,1,0,0
53586,satisfied,Male,Loyal Customer,44,Personal Travel,Eco,1063,0,4,0,3,4,0,4,4,4,5,4,5,5,4,0,0
